date,voie,date,voie
2020-09,ruedestanneries,1,1
2020-09,ruedublavet,1,1
2020-09,rueduchesnaisbeauregard,1,1
2020-09,ruedudocteurlombard,1,1
2020-09,ruedugallouedecdocteur,1,1
2020-09,ruedugeneralleclerc,1,1
2020-09,ruedugeneralzimmer,2,2
2020-09,ruedupont,1,1
2020-09,ruedupredefoire,1,1
2020-09,ruedutorpilleursirocco,1,1
2020-09,rueedouardvaillant,1,1
2020-09,ruefernandboutet,1,1
2020-09,rueginestet,1,1
2020-09,ruehenribarbusse,2,2
2020-09,ruejeanjaures,1,1
2020-09,ruelucienfaure,1,1
2020-09,ruemahyfrancois,1,1
2020-09,rueoctavelonguet,1,1
2020-09,ruepresidentwilson,1,1
2020-09,ruepttgambetta,1,1
2020-09,rueraymondmarcheron,1,1
2020-09,ruerobertgalley,1,1
2020-09,ruerobertjan,1,1
2020-09,ruerogerpayet,1,1
2020-09,rueromainroland,1,1
2020-09,ruesagebien,1,1
2020-09,ruesalvadorallende,1,1
2020-09,ruestehelincaud,1,1
2020-09,rueturenne,2,2
2020-09,ruevulfranwarme,1,1
2020-09,ruewimpfeling,1,1
2020-09,saintclaud,1,1
2020-09,saintlouisrue,1,1
2020-09,traversesebastienvauban,1,1
2020-09,troisparoisseschemin,1,1
2020-09,verhaerenrueemile,1,1
2020-10,aa,1,1
2020-10,alldelosangeles,1,1
2020-10,amedeedunoisrue,1,1
2020-10,anciennern,1,1
2020-10,audieweg,1,1
2020-10,avalbertbedouce,1,1
2020-10,avdelarepublique,1,1
2020-10,avecamillejullian,1,1
2020-10,aveemilecossonneau,1,1
2020-10,avenuealbertcamus,1,1
2020-10,avenuecarnot,1,1
2020-10,avenuedalphasis,1,1
2020-10,avenuedantibes,1,1
2020-10,avenuedumarechalleclerc,1,1
2020-10,avenuemederic,1,1
2020-10,avenueprofesseurcharlesfoulon,1,1
2020-10,avenuesidibrahim,1,1
2020-10,avenuethierry,1,1
2020-10,avepeyberland,1,1
2020-10,bddelatourdauvergne,1,1
2020-10,bddesmiquelots,1,1
2020-10,bddestrasbourg,1,1
2020-10,bdentredeuxmers,1,1
2020-10,bdjosephgarnier,1,1
2020-10,bdlascrosses,1,1
2020-10,bdlouischartoire,1,1
2020-10,bdmarechaldelattredetassigny,1,1
2020-10,bdmatabiau,1,1
2020-10,bdrenelaennec,1,1
2020-10,beauregardruede,1,1
2020-10,boucheralfredsquare,1,1
2020-10,boulevardjeanmoulin,1,1
2020-10,chauminboulevard,1,1
2020-10,chdelaprocession,1,1
2020-10,chemindugaragai,1,1
2020-10,citelafaurie,1,1
2020-10,croixpichonruedela,1,1
2020-10,crsdelaliberation,1,1
2020-10,crsdelargonne,1,1
2020-10,crsdelyser,1,1
2020-10,crsdumedoc,1,1
2020-10,crsgambetta,1,1
2020-10,demorieuxentreptchemdeferethuisne,1,1
2020-10,departementaleentrecahorsetmerc,1,1
2020-10,dufaubourgdupontneuf,1,1
2020-10,eventailruedelnpairset,1,1
2020-10,finfinvictorhugo,1,1
2020-10,jeanjacquesdemonaix,1,1
2020-10,leonberard,1,1
2020-10,lotiavenuepierre,1,1
2020-10,mailfrancoismitterand,1,1
2020-10,nelsonmandela,1,1
2020-10,placealphonsefiquet,1,1
2020-10,plageboulevarddela,1,1
2020-10,portdukernevel,1,1
2020-10,portsaintsauveur,1,1
2020-10,quaichateaubriand,1,1
2020-10,quaidebrazza,1,1
2020-10,quaidelamarine,1,1
2020-10,quaifrissard,1,1
2020-10,rcamilledesmoulins,1,1
2020-10,rdelacroixdeau,1,1
2020-10,rdelavarenne,1,1
2020-10,republiqueboulevarddela,1,1
2020-10,republiqueplacedela,1,1
2020-10,rondpointalstom,1,1
2020-10,rondpointdelannsevelin,1,1
2020-10,routedebeaudinard,1,1
2020-10,routedelacharite,1,1
2020-10,routedepenarroz,1,1
2020-10,routederaban,1,1
2020-10,routenationale,1,1
2020-10,rueaugusteperret,1,1
2020-10,ruecharlesdegaulle,1,1
2020-10,ruecharlespeguy,1,1
2020-10,ruedebienassis,1,1
2020-10,ruedechateauroux,1,1
2020-10,ruededebroglie,1,1
2020-10,ruedekerguelen,1,1
2020-10,ruedelagarlaye,1,1
2020-10,ruedelanjou,1,1
2020-10,ruedelapaix,1,1
2020-10,ruedenantes,2,2
2020-10,ruedeparis,2,2
2020-10,ruedesarquebusiers,1,1
2020-10,ruedesfrereslagadec,1,1
2020-10,ruedesmaraichers,1,1
2020-10,ruedesrempartslachepaillet,1,1
2020-10,ruedufort,1,1
2020-10,ruedufrugy,1,1
2020-10,ruedugeneraldegaulle,1,1
2020-10,ruedugeneraloffenstein,1,1
2020-10,rueduparc,1,1
2020-10,ruedupont,1,1
2020-10,rueemmanuelgicquel,1,1
2020-10,ruegeorgesboisseau,1,1
2020-10,ruegeorgespompidou,1,1
2020-10,rueloubiague,1,1
2020-10,ruemauricedalesme,1,1
2020-10,rueparentnicolas,1,1
2020-10,rueyvesdumanoir,1,1
2020-10,solferinoruen,1,1
2020-10,tabarlyquai,1,1
2020-10,universiteavenuedel,1,1
2020-10,verhaerenavenue,1,1
2020-10,victoriapassage,1,1
2020-11,alldubrion,1,1
2020-11,anciennevoieferree,2,2
2020-11,avduhouga,1,1
2020-11,avdurandgeorges,1,1
2020-11,avechomedeydemaisonneuve,1,1
2020-11,avedemagudas,1,1
2020-11,avedupdtfrancoismitterrand,1,1
2020-11,avenuedechambery,1,1
2020-11,avenuedeleurope,1,1
2020-11,avenuedesbayles,1,1
2020-11,avenuedescharmilles,1,1
2020-11,avenueduranddegros,1,1
2020-11,avenuejeanlolive,2,2
2020-11,avenuejosephrey,1,1
2020-11,avenuemauricebishop,1,1
2020-11,avenueverges,1,1
2020-11,avenuevictorhugo,1,1
2020-11,aveugenepelletan,1,1
2020-11,avjeanjaures,2,2
2020-11,avmontrichard,1,1
2020-11,bdantoinegautier,1,1
2020-11,bddelagare,1,1
2020-11,bddupresidentwilson,1,1
2020-11,bdjeanmonnet,1,1
2020-11,bdnormandieniemen,1,1
2020-11,boulevardchantilly,1,1
2020-11,boulevarddelyon,2,2
2020-11,carrefourgeorgesnitsch,1,1
2020-11,cheminnoirmont,1,1
2020-11,cornicheandredejoly,1,1
2020-11,covitton,1,1
2020-11,dboulevarddeleurope,1,1
2020-11,delaroyaute,1,1
2020-11,delattredetassigny,1,1
2020-11,denantes,1,1
2020-11,desligneries,1,1
2020-11,deverdun,1,1
2020-11,egaliteavenuedel,1,1
2020-11,fochruedumarechal,1,1
2020-11,grasseavenuede,1,1
2020-11,lagordavenuede,1,1
2020-11,moattipassage,1,1
2020-11,moulinavenuejean,2,2
2020-11,pierrebrossolette,1,1
2020-11,promenadepompidou,1,1
2020-11,prunierquailouis,1,1
2020-11,quaietpasserellevictorhugo,1,1
2020-11,ranselmerondenay,1,1
2020-11,rdefontenay,1,1
2020-11,rdupont,1,1
2020-11,rogersalengro,2,2
2020-11,rondpointduboulingrin,1,1
2020-11,routedelemoustoir,1,1
2020-11,routedepartementale,1,1
2020-11,routederainnevillecd,1,1
2020-11,routeduvialon,1,1
2020-11,routeforestiereduplessispiquet,1,1
2020-11,ruearistidebriand,1,1
2020-11,ruearmanddutreix,1,1
2020-11,ruedecambuston,1,1
2020-11,ruedehuningue,1,1
2020-11,ruedeparis,1,1
2020-11,ruedesmaillets,1,1
2020-11,rueducdtrolland,1,1
2020-11,ruedudocteurbauer,1,1
2020-11,ruedumai,1,1
2020-11,rueduneouvielle,1,1
2020-11,ruedutemple,1,1
2020-11,ruegautierdelalauzierejp,1,1
2020-11,ruemariamonbiola,1,1
2020-11,ruemauricethorez,1,1
2020-11,ruemaximilienrobespierre,1,1
2020-11,rueolivierdeserres,1,1
2020-11,ruepierrebrossolette,1,1
2020-11,ruepierreetmariecurie,1,1
2020-11,ruerenecoty,1,1
2020-11,ruesaintlouis,1,1
2020-11,ruesalvadorallende,1,1
2020-11,rueschweighaeuser,1,1
2020-11,schwalbachplace,1,1
2020-12,alexandrovoltarue,1,1
2020-12,alleeqtierporoipierreloti,1,1
2020-12,anciennern,1,1
2020-12,avdeladameblanche,1,1
2020-12,avdesmatignon,1,1
2020-12,avdugeneraldegaulle,1,1
2020-12,avdumoulindesaquet,1,1
2020-12,avedenoes,1,1
2020-12,avedudocteuralbertschweitzer,1,1
2020-12,avedumarechalleclerc,1,1
2020-12,avedupoitou,1,1
2020-12,avemaldelattredetassigny,1,1
2020-12,avemontesquieu,1,1
2020-12,avenuecarpaye,1,1
2020-12,avenuedebarcelone,1,1
2020-12,avenuedelaboisse,1,1
2020-12,avenuedelamotteservolex,1,1
2020-12,avenuedelaresistance,1,1
2020-12,avenuedesfrereskennedy,1,1
2020-12,avenuedesmascareignes,1,1
2020-12,avenuedesruchoux,1,1
2020-12,avenuegaribaldi,1,1
2020-12,avenueguillaumedulac,1,1
2020-12,avenuelasserrejean,1,1
2020-12,avenuelouisluc,1,1
2020-12,avenuemarechalfoch,1,1
2020-12,avenuemauricebishop,1,1
2020-12,avenuerenefaugeras,1,1
2020-12,avjeanjaures,1,1
2020-12,avsaintlouis,1,1
2020-12,bdanatolefrance,1,1
2020-12,bddelaseine,1,1
2020-12,bddesminimes,1,1
2020-12,bdlouisvolclair,1,1
2020-12,bonpasteurboulevard,1,1
2020-12,boulevardandrenetwiller,1,1
2020-12,boulevardhubertdelisle,1,1
2020-12,cartierbressondu,1,1
2020-12,chelateral,1,1
2020-12,chemindetartay,2,2
2020-12,chemindiagonal,1,1
2020-12,cogambetta,2,2
2020-12,colafayette,1,1
2020-12,contrealleealbertlaty,1,1
2020-12,cordouanruedu,2,2
2020-12,corpsexpeditfrancaisditalierondpoi,1,1
2020-12,coursemilezola,1,1
2020-12,crsdelamartinique,1,1
2020-12,ducroquetruedudocn,1,1
2020-12,dugeneralsarrail,1,1
2020-12,ernestprevot,1,1
2020-12,esplanadefrancoismitterrand,1,1
2020-12,gambettaboulevard,1,1
2020-12,germainedefalaise,1,1
2020-12,gustavenicolle,1,1
2020-12,leclercavenuedugeneral,1,1
2020-12,louisgain,1,1
2020-12,moulindesaquetcardelaliberation,1,1
2020-12,placedeladefense,1,1
2020-12,placediebold,1,1
2020-12,quaideschartrons,1,1
2020-12,qupierrescize,2,2
2020-12,rdelacouturedumoulin,1,1
2020-12,rdumidi,1,1
2020-12,reculeehaute,1,1
2020-12,routedestmalo,1,1
2020-12,ruearistidebriand,1,1
2020-12,rueblumerel,1,1
2020-12,ruedavignon,1,1
2020-12,ruedebellevue,1,1
2020-12,ruedefougeres,1,1
2020-12,ruedelaconvention,1,1
2020-12,ruedelasaussiere,1,1
2020-12,ruedelatourdegassies,1,1
2020-12,ruedelavanne,1,1
2020-12,ruedelillberg,1,1
2020-12,ruedepicardie,1,1
2020-12,ruedepuiseux,1,1
2020-12,ruedequimper,1,1
2020-12,ruedesfrnes,1,1
2020-12,ruedeshautscloseaux,1,1
2020-12,ruedesosmeaux,1,1
2020-12,ruedesvauxpares,2,2
2020-12,ruedufrapertuis,1,1
2020-12,rueemileduclaux,1,1
2020-12,ruepierrebrossolette,1,1
2020-12,ruepommedor,1,1
2020-12,ruesuffren,1,1
2020-12,ruesully,1,1
2020-12,ruetheodorebotrel,1,1
2020-12,ruetourcarree,1,1
2020-12,ruewaldeckrousseau,1,1
2020-12,saintwaast,1,1
2020-12,schweitzerruedudocteuralb,1,1
2021-01,amartrede,1,1
2021-01,arcencielavenuedel,1,1
2021-01,avcharlesgide,1,1
2021-01,avdefontainbleau,1,1
2021-01,avdefontainebleau,1,1
2021-01,avdelaliberation,1,1
2021-01,avdelarepublique,2,2
2021-01,avdesinfirmeries,1,1
2021-01,avdugeneraldegaulle,1,1
2021-01,avdugeneralleclerc,2,2
2021-01,avduhouga,1,1
2021-01,aveestiennedorves,1,1
2021-01,avenuecharlesdegaulle,1,1
2021-01,avenuedalsace,1,1
2021-01,avenuedaumesnil,1,1
2021-01,avenuedegrugliasco,1,1
2021-01,avenuedelaliberte,1,1
2021-01,avenuedelamarne,1,1
2021-01,avenuedelarepublique,1,1
2021-01,avenuedelhippodrome,1,1
2021-01,avenuedelopera,1,1
2021-01,avenuedenogent,1,1
2021-01,avenuedesaintmande,1,1
2021-01,avenuedewagram,2,2
2021-01,avenuedugeneralleclerc,1,1
2021-01,avenuegeorgeslafont,1,1
2021-01,avenuegustaveeiffel,1,1
2021-01,avenueibsen,1,1
2021-01,avenuejeanjaures,1,1
2021-01,avenueledrurollin,2,2
2021-01,avenuemonseigneurmouezy,1,1
2021-01,avenueparmentier,1,1
2021-01,avenuerogersalengro,1,1
2021-01,avenuestendhal,1,1
2021-01,avenuevictoria,1,1
2021-01,avepierreproudhon,1,1
2021-01,avleonblum,2,2
2021-01,avmisscavell,1,1
2021-01,avpauldelouvrier,1,1
2021-01,avpaulvaillantcouturier,1,1
2021-01,bddefrance,1,1
2021-01,bddesallies,1,1
2021-01,bdjeanjaures,1,1
2021-01,bdlaennec,1,1
2021-01,bdreneroumat,1,1
2021-01,bldanatolefrance,1,1
2021-01,blumleonrue,1,1
2021-01,boisripeaux,1,1
2021-01,boulevardberanger,1,1
2021-01,boulevarddebonnenouvelle,1,1
2021-01,boulevarddeleurope,1,1
2021-01,boulevarddemenilmontant,1,1
2021-01,boulevarddesebastopol,2,2
2021-01,boulevarddugeneralleclerc,1,1
2021-01,boulevardhenriiv,1,1
2021-01,boulevardlaurentbonnevay,1,1
2021-01,boulevardmichelet,1,1
2021-01,boulevardtonnelle,1,1
2021-01,boulevardvoltaire,1,1
2021-01,boulevarlouispimont,1,1
2021-01,charlesdegaullebd,1,1
2021-01,charlesgide,1,1
2021-01,citepongames,1,1
2021-01,corayroutede,1,1
2021-01,deafinverdun,1,1
2021-01,defrance,1,1
2021-01,degenas,1,1
2021-01,dethones,1,1
2021-01,estiennedorvesboulevard,1,1
2021-01,etjulesauffret,1,1
2021-01,hugoruevictor,1,1
2021-01,jeanjacquesdemonaix,1,1
2021-01,marcelsembat,1,1
2021-01,mauricebertheauxallee,1,1
2021-01,placedefontenoy,1,1
2021-01,placedelaconcorde,1,1
2021-01,placedelalegiondhonneur,1,1
2021-01,placeducardinallavigerie,1,1
2021-01,placeedouardrenard,2,2
2021-01,placegabrielperi,1,1
2021-01,pommeraieplacedela,1,1
2021-01,pontdelaconcorde,1,1
2021-01,quaiandrecitroen,1,1
2021-01,quaiderichemond,1,1
2021-01,quaidescelestins,1,1
2021-01,quaidestuileries,1,1
2021-01,quaidorsay,2,2
2021-01,quaiemilecormerais,1,1
2021-01,quaisaintbernard,3,3
2021-01,rdecoulmiers,1,1
2021-01,rdpointgascogne,1,1
2021-01,rduferacheval,1,1
2021-01,reliseereclus,1,1
2021-01,rjeanjaures,1,1
2021-01,rocadefelixeboue,1,1
2021-01,rocadezephir,1,1
2021-01,rondpointdumuseedumoteur,1,1
2021-01,rondpointgayeulles,1,1
2021-01,routedelamontagne,1,1
2021-01,routedemontabo,1,1
2021-01,routeduchampdemanoeuvres,1,1
2021-01,routeduprehembert,1,1
2021-01,routeprincipaleduport,1,1
2021-01,rpaulbert,1,1
2021-01,rpierredelore,1,1
2021-01,rrobespierre,1,1
2021-01,rtenationale,1,1
2021-01,ruealexanderfleming,1,1
2021-01,ruearsenehoussaye,1,1
2021-01,ruecarimai,1,1
2021-01,ruechauvelin,1,1
2021-01,ruechene,1,1
2021-01,ruecrozatier,1,1
2021-01,ruedamsterdam,1,1
2021-01,ruedeboulainvilliers,1,1
2021-01,ruedebrunoy,1,1
2021-01,ruedefenouillet,1,1
2021-01,ruedelaceramique,1,1
2021-01,ruedelacharite,1,1
2021-01,ruedelagny,1,1
2021-01,ruedelapepiniere,1,1
2021-01,ruedelarepublique,1,1
2021-01,ruedelepargne,1,1
2021-01,ruederivoli,1,1
2021-01,ruedesaintloup,2,2
2021-01,ruedescanonniers,1,1
2021-01,ruedescartes,1,1
2021-01,ruedeseclusessaintmartin,1,1
2021-01,ruedesevres,1,1
2021-01,ruedesspatules,1,1
2021-01,ruedeturbigo,1,1
2021-01,ruediderot,1,1
2021-01,rueducloitresaintmerri,1,1
2021-01,ruedufaubourgpontneuf,1,1
2021-01,ruedufaubourgsaintmartin,1,1
2021-01,ruedugeneralleclerc,1,1
2021-01,ruedujuin,1,1
2021-01,rueduladhof,1,1
2021-01,ruedulanguedoc,1,1
2021-01,ruedulouvre,1,1
2021-01,ruegallieni,1,1
2021-01,ruegeorgesguynemer,1,1
2021-01,ruegeorgessuant,1,1
2021-01,ruehenribarbusse,1,1
2021-01,ruehenrisainteclairedeville,1,1
2021-01,ruejeanandrieu,1,1
2021-01,ruejeanbourguignon,1,1
2021-01,ruejeanmonnet,1,1
2021-01,ruejussieu,1,1
2021-01,ruekleber,1,1
2021-01,ruelafayette,1,1
2021-01,ruelecuyer,1,1
2021-01,ruelouisguiguen,1,1
2021-01,ruemichellecomte,1,1
2021-01,ruepinguetguindon,1,1
2021-01,ruesaincere,1,1
2021-01,ruesaintcharles,1,1
2021-01,ruevichugo,1,1
2021-01,ruewilburwright,1,1
2021-01,squaredesmagnolias,1,1
2021-02,avaristidebriand,1,1
2021-02,avberthelot,1,1
2021-02,avdelamarne,1,1
2021-02,avdelavictoire,1,1
2021-02,avedugeneralleclerc,1,1
2021-02,avedutruc,1,1
2021-02,avenuecommunedeparis,1,1
2021-02,avenuedebayonne,1,1
2021-02,avenuedelagriculture,1,1
2021-02,avenuedelaportedemontmartre,1,1
2021-02,avenuedelentraide,1,1
2021-02,avenuedeleurope,1,1
2021-02,avenuedelimoges,1,1
2021-02,avenuedelyser,1,1
2021-02,avenuedeparis,1,1
2021-02,avenuedepernay,1,1
2021-02,avenuedesaintmaurice,1,1
2021-02,avenuedeveynes,1,1
2021-02,avenuedewagram,1,1
2021-02,avenueducdlanguedoc,1,1
2021-02,avenuedumarechalcdjoffre,1,1
2021-02,avenuedumarechaljoffre,1,1
2021-02,avenueduplateaudesglieres,1,1
2021-02,avenueemilezola,1,1
2021-02,avenuegabrielperi,1,1
2021-02,avenuejacquesbujault,1,1
2021-02,avenuejeanjaures,1,1
2021-02,avenuejohnfkennedy,1,1
2021-02,avenuelouisedarracq,1,1
2021-02,avenuemarechaldelattre,1,1
2021-02,avenuenicephoreniepce,1,1
2021-02,avenueparmentier,1,1
2021-02,avenuepasteurs,1,1
2021-02,avenuepresidentjohnkennedy,1,1
2021-02,avenueproudhon,1,1
2021-02,avenuesaintmauricedesauret,1,1
2021-02,avepaulsirvent,1,1
2021-02,avgambetta,1,1
2021-02,avgionojean,1,1
2021-02,avlouiscappatti,1,1
2021-02,avmarechaldelattredetassigny,1,1
2021-02,avpaulvaillantcouturier,1,1
2021-02,bdalbertbrandenburg,1,1
2021-02,bdcharlesdegaulle,1,1
2021-02,bdlafayette,2,2
2021-02,bdmestrezat,1,1
2021-02,bdpresidentfelixfaure,1,1
2021-02,benghoziaudrey,1,1
2021-02,boisdavault,1,1
2021-02,boulevardarago,1,1
2021-02,boulevardbaille,1,1
2021-02,boulevardbank,1,1
2021-02,boulevarddelachapelle,1,1
2021-02,boulevarddelavillette,2,2
2021-02,boulevarddemenilmontant,1,1
2021-02,boulevarddescapucines,1,1
2021-02,boulevarddesebastopol,1,1
2021-02,boulevardgclemenceau,1,1
2021-02,boulevardlancastel,1,1
2021-02,boulevardpoissonniere,1,1
2021-02,boulevardrichardlenoir,1,1
2021-02,boulevardsaintmarcel,1,1
2021-02,boulevardvincentauriol,1,1
2021-02,boulevardvoltaire,1,1
2021-02,brauntheodoreav,1,1
2021-02,bretelleclyonsroutede,1,1
2021-02,californiechemindela,1,1
2021-02,camilledesmoulins,1,1
2021-02,chartonnierern,1,1
2021-02,chemindepartementaln,1,1
2021-02,chemingavre,1,1
2021-02,cheminneuf,1,1
2021-02,cobayard,1,1
2021-02,coursandrephilip,1,1
2021-02,crsaristidebriand,1,1
2021-02,crsdelamarne,1,1
2021-02,dantrain,1,1
2021-02,decorbas,1,1
2021-02,dehongrie,1,1
2021-02,desbelges,1,1
2021-02,desesses,1,1
2021-02,desingrains,1,1
2021-02,dethezduauboulevard,1,1
2021-02,doschatz,1,1
2021-02,dumarechalfoch,1,1
2021-02,faubourglyon,1,1
2021-02,gerbaultalainpromenade,1,1
2021-02,hugoavenuevictor,1,1
2021-02,jacqueteugeneruenimpairs,1,1
2021-02,kastlerruealfred,1,1
2021-02,kingmartinlutherrueetsquare,1,1
2021-02,marechaljuin,1,1
2021-02,martyrsdupontlongdes,1,1
2021-02,nominoerondpoint,1,1
2021-02,ouestboulevard,1,1
2021-02,placecharlesdegaulle,1,1
2021-02,placedelaconcorde,1,1
2021-02,placedelaportedesaintcloud,1,1
2021-02,plageboulevarddela,1,1
2021-02,plrouville,1,1
2021-02,pontnational,2,2
2021-02,pyramideplaceetroute,1,1
2021-02,quaibranly,1,1
2021-02,quaideladouane,1,1
2021-02,quaidelarapee,1,1
2021-02,quaidelaseine,2,2
2021-02,quaidorsay,2,2
2021-02,quvictoraugagneur,1,1
2021-02,rartaud,1,1
2021-02,rcamilleroy,1,1
2021-02,rcharlesfloquet,1,1
2021-02,rdalsacelorraine,1,1
2021-02,rdelaprevoyance,1,1
2021-02,rdelecluse,1,1
2021-02,rmarysebastie,1,1
2021-02,rnsectionriviera,1,1
2021-02,robespierrerue,1,1
2021-02,rondpointdelacitejeanlemaux,1,1
2021-02,rondpointdepixerecourt,1,1
2021-02,rondpointjosephsauveur,1,1
2021-02,routedebischwiller,1,1
2021-02,routedechoisy,1,1
2021-02,routedelalmanarre,2,2
2021-02,routedelamarigarde,1,1
2021-02,routedelaptedauphinealaptedessa,1,1
2021-02,routedelaseinealabuttemortemart,2,2
2021-02,routedeoures,1,1
2021-02,routedespeluche,1,1
2021-02,routedestermes,1,1
2021-02,routeroyaledebeaute,1,1
2021-02,rudesvarennes,1,1
2021-02,ruealexandreparodi,1,1
2021-02,rueblumerel,1,1
2021-02,ruebonnefoy,1,1
2021-02,rueboursault,1,1
2021-02,ruedalesia,1,1
2021-02,ruedalsace,1,1
2021-02,ruedeboudonville,1,1
2021-02,ruedecharenton,1,1
2021-02,ruedegrenelle,1,1
2021-02,ruedelaconvention,1,1
2021-02,ruedeladivisionleclerc,1,1
2021-02,ruedelafoliemericourt,1,1
2021-02,ruedelaportebaron,1,1
2021-02,ruedelarigourdiere,1,1
2021-02,ruedelatourdauvergne,1,1
2021-02,ruedelavilleleveque,1,1
2021-02,ruedemenilmontant,1,1
2021-02,ruedemontreal,1,1
2021-02,ruederabanesse,1,1
2021-02,ruederichelieu,1,1
2021-02,ruederivoli,1,1
2021-02,ruedescoutures,1,1
2021-02,ruedesdouets,1,1
2021-02,ruedesetables,1,1
2021-02,ruedesevres,1,1
2021-02,ruedesfrancsbourgeois,1,1
2021-02,ruedesmorillons,1,1
2021-02,ruedestanneries,1,1
2021-02,ruedevaugirard,3,3
2021-02,rueducheminvert,1,1
2021-02,rueduchevaleret,1,1
2021-02,ruedudocteurboubee,2,2
2021-02,ruedudocteurfelixramond,1,1
2021-02,ruedudocteurplichon,1,1
2021-02,ruedudocteurschweitzer,1,1
2021-02,ruedufaubourgdutemple,1,1
2021-02,ruedufaubourgsaintmartin,1,1
2021-02,ruedugrandcaraibe,1,1
2021-02,rueduivseptembre,1,1
2021-02,ruedulieutenantherduin,1,1
2021-02,ruedupointb,1,1
2021-02,ruedutemple,1,1
2021-02,rueedgarquinet,1,1
2021-02,rueedouardbranly,1,1
2021-02,rueetiennedolet,1,1
2021-02,ruefrancoismiron,1,1
2021-02,ruegalpinthiou,1,1
2021-02,ruegambetta,1,1
2021-02,ruegeneraldebollardiere,1,1
2021-02,ruehenriferchaud,1,1
2021-02,ruehenrimonduit,1,1
2021-02,ruejeandebernardy,1,1
2021-02,ruejosephdemaistre,1,1
2021-02,ruejulesferry,1,1
2021-02,ruelafayette,1,1
2021-02,rueleonblum,1,1
2021-02,ruemaximedumoulin,1,1
2021-02,ruemouneyra,1,1
2021-02,rueoberlin,1,1
2021-02,ruepasteur,1,1
2021-02,ruepharaondewinter,1,1
2021-02,ruerobertgalley,1,1
2021-02,ruerobertlemoy,1,1
2021-02,ruesaintantoine,3,3
2021-02,ruesaintmartin,1,1
2021-02,ruesaintmaur,1,1
2021-02,ruevesle,2,2
2021-02,rueyvestrichard,1,1
2021-02,vauranneboulevardde,1,1
2021-02,voiegeorgespompidou,1,1
2021-03,alleeduvaldumoulin,1,1
2021-03,avandremaginot,1,1
2021-03,avcharlesdegaulle,1,1
2021-03,avdalfortville,1,1
2021-03,avdebourg,1,1
2021-03,avdefronton,1,1
2021-03,avdejoinville,1,1
2021-03,avdelarepublique,2,2
2021-03,avdeparis,1,1
2021-03,avduprofesseurcadiot,1,1
2021-03,avedelagare,1,1
2021-03,avedelyser,1,1
2021-03,avedescasseaux,1,1
2021-03,avedudocteurmichaux,1,1
2021-03,avenuealfreddecugis,1,1
2021-03,avenuearistidebriand,1,1
2021-03,avenuecarnot,1,1
2021-03,avenuedaumesnil,1,1
2021-03,avenuedechampagne,1,1
2021-03,avenuedecolmar,1,1
2021-03,avenuedeflandre,1,1
2021-03,avenuedegravelle,1,1
2021-03,avenuedegrossumstadt,2,2
2021-03,avenuedelaeroport,1,1
2021-03,avenuedelaportedechamperret,1,1
2021-03,avenuedenfertrochereau,2,2
2021-03,avenuedeprovence,2,2
2021-03,avenuedespagne,1,1
2021-03,avenuedetrevoux,1,1
2021-03,avenuedeverdun,1,1
2021-03,avenueditalie,1,1
2021-03,avenuedugeneralfoy,1,1
2021-03,avenuedugeneralleclerc,1,1
2021-03,avenuedumai,1,1
2021-03,avenuedumarechalfoch,1,1
2021-03,avenuedunovembre,1,1
2021-03,avenuefoch,1,1
2021-03,avenuejeanjaures,3,3
2021-03,avenuejeanmermoz,1,1
2021-03,avenuelaon,1,1
2021-03,avenuemarechalsoult,1,1
2021-03,avenuemonclar,1,1
2021-03,avenuenelsonmandela,1,1
2021-03,avenueniel,1,1
2021-03,avenuepasteurs,1,1
2021-03,avenuepierredecoubertin,1,1
2021-03,avenuesimonbolivar,1,1
2021-03,avepointerouge,1,1
2021-03,avfontanet,1,1
2021-03,avgambetta,1,1
2021-03,baconbdduetbdgardiole,1,1
2021-03,bddegorbella,1,1
2021-03,bddelaliberte,1,1
2021-03,bddupresidentwilson,1,1
2021-03,bdirenejoliotcurie,1,1
2021-03,bdlavoisiers,1,1
2021-03,bdrenelaennec,1,1
2021-03,bedierboulevard,1,1
2021-03,boualamrondpointbachaga,1,1
2021-03,boucherruealexandre,1,1
2021-03,boulevardabelgance,1,1
2021-03,boulevardbeaumarchais,1,1
2021-03,boulevardbeaurepaire,1,1
2021-03,boulevardcarnot,1,1
2021-03,boulevarddelabastille,2,2
2021-03,boulevarddelagrandedelle,1,1
2021-03,boulevarddelattredetassigny,1,1
2021-03,boulevarddemagenta,7,7
2021-03,boulevarddepicpus,1,1
2021-03,boulevardderochechouart,1,1
2021-03,boulevarddesebastopol,2,2
2021-03,boulevarddestrasbourg,1,1
2021-03,boulevarddevaugirard,1,1
2021-03,boulevarddupalais,1,1
2021-03,boulevardduvingtiemecorps,1,1
2021-03,boulevardgambetta,1,1
2021-03,boulevardguymollet,1,1
2021-03,boulevardhenrisellier,1,1
2021-03,boulevardjauresjean,1,1
2021-03,boulevardjeanjaures,1,1
2021-03,boulevardjourdan,1,1
2021-03,boulevardjulesferry,1,1
2021-03,boulevardluce,1,1
2021-03,boulevardmarechalfoch,1,1
2021-03,boulevardney,1,1
2021-03,boulevardpasteur,1,1
2021-03,boulevardsaintmarcel,2,2
2021-03,boulevardserurier,1,1
2021-03,boulevardsoult,1,1
2021-03,boulevardsuchet,1,1
2021-03,boulevardvictor,1,1
