,name,mois_annee_comptage,sum_counts
549,Face au 40 quai D'Issy,2020-12-01,7776.0
39,102 boulevard de Magenta SE-NO,2020-12-01,78894.0
159,180 avenue d'Italie N-S,2020-12-01,22296.0
259,28 boulevard Diderot,2020-12-01,22643.0
489,97 avenue Denfert Rochereau,2020-12-01,9174.0
351,6 rue Julia Bartet,2020-12-01,50006.0
99,135 avenue Daumesnil SE-NO,2020-12-01,32663.0
693,Pont du Garigliano,2020-12-01,19431.0
729,Totem 64 Rue de Rivoli,2020-12-01,155094.0
633,Pont de Bercy,2020-12-01,35332.0
609,Pont National  NE-SO,2020-12-01,33307.0
597,Pont Charles De Gaulle,2020-12-01,32074.0
705,Pont du Garigliano NO-SE,2020-12-01,26999.0
645,Pont de la Concorde N-S,2020-12-01,43903.0
621,Pont National SO-NE,2020-12-01,20.0
657,Pont de la Concorde S-N,2020-12-01,36854.0
774,Voie Georges Pompidou,2020-12-01,51042.0
762,Totem Cours la Reine,2020-12-01,68117.0
585,Face au 8 avenue de la porte de Charenton,2020-12-01,25348.0
669,Pont des Invalides N-S,2020-12-01,11053.0
717,Quai d'Orsay,2020-12-01,73193.0
681,Pont des Invalides S-N,2020-12-01,11409.0
740,Totem 73 boulevard de Sébastopol,2020-12-01,197690.0
751,Totem 85 quai d'Austerlitz,2020-12-01,69991.0
561,Face au 48 quai de la marne,2020-12-01,90320.0
573,Face au 70 quai de Bercy,2020-12-01,37993.0
588,97 avenue Denfert Rochereau,2021-01-01,8474.0
276,27 quai de la Tournelle,2021-01-01,91273.0
420,6 rue Julia Bartet,2021-01-01,54541.0
600,Face 104 rue d'Aubervilliers,2021-01-01,33519.0
204,21 boulevard Auguste Blanqui SO-NE,2021-01-01,14990.0
264,27 boulevard Diderot E-O,2021-01-01,27395.0
96,135 avenue Daumesnil SE-NO,2021-01-01,33977.0
768,Pont des Invalides N-S,2021-01-01,10952.0
240,254 rue de Vaugirard,2021-01-01,59854.0
756,Pont de la Concorde S-N,2021-01-01,39001.0
228,243 boulevard Saint Germain NO-SE,2021-01-01,24973.0
852,Totem 73 boulevard de Sébastopol,2021-01-01,209350.0
720,Pont National SO-NE,2021-01-01,23.0
108,147 avenue d'Italie S-N,2021-01-01,22521.0
744,Pont de la Concorde N-S,2021-01-01,45584.0
0,10 avenue de la Grande Armée SE-NO,2021-01-01,9975.0
456,69 Boulevard Ornano N-S (temporaire),2021-01-01,0.0
216,21 boulevard Saint Michel S-N,2021-01-01,85825.0
732,Pont de Bercy,2021-01-01,37863.0
780,Pont des Invalides S-N,2021-01-01,10779.0
12,10 boulevard Auguste Blanqui NE-SO,2021-01-01,20030.0
252,26 boulevard de Ménilmontant SE-NO,2021-01-01,0.0
876,Totem Cours la Reine,2021-01-01,74939.0
396,39 quai François Mauriac,2021-01-01,55519.0
480,72 avenue de Flandre SO-NE,2021-01-01,32535.0
384,38 rue Turbigo,2021-01-01,90300.0
492,72 boulevard Richard Lenoir  S-N,2021-01-01,64733.0
804,Pont du Garigliano NO-SE,2021-01-01,30230.0
372,36 quai de Grenelle,2021-01-01,63763.0
36,102 boulevard de Magenta SE-NO,2021-01-01,83348.0
504,72 boulevard Voltaire NO-SE,2021-01-01,76292.0
360,35 boulevard de Ménilmontant NO-SE,2021-01-01,0.0
72,129 rue Lecourbe SO-NE,2021-01-01,24222.0
828,Quai des Tuileries,2021-01-01,0.0
516,72 rue de la Chapelle,2021-01-01,2854.0
348,35 boulevard de Ménilmontant,2021-01-01,67052.0
528,74 Boulevard Ornano S-N,2021-01-01,41233.0
336,33 avenue des Champs Elysées NO-SE,2021-01-01,37087.0
468,7 avenue de la Grande Armée NO-SE,2021-01-01,14589.0
24,100 rue La Fayette,2021-01-01,33779.0
540,77 boulevard Richard Lenoir N-S,2021-01-01,57854.0
324,30 rue Saint Jacques N-S (temporaire),2021-01-01,7148.0
408,44 avenue des Champs Elysées SE-NO,2021-01-01,28186.0
312,30 rue Saint Jacques N-S,2021-01-01,0.0
552,87 avenue de Flandre NE-SO,2021-01-01,39330.0
792,Pont du Garigliano,2021-01-01,22076.0
84,132 rue Lecourbe NE-SO,2021-01-01,26324.0
888,Voie Georges Pompidou,2021-01-01,55642.0
564,89 boulevard de Magenta NO-SE,2021-01-01,88572.0
300,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-01-01,1214.0
576,90 Rue De Sèvres,2021-01-01,60952.0
708,Pont National  NE-SO,2021-01-01,35887.0
840,Totem 64 Rue de Rivoli,2021-01-01,146196.0
288,28 boulevard Diderot,2021-01-01,23698.0
60,106 avenue Denfert Rochereau NE-SO,2021-01-01,31449.0
636,Face au 4 avenue de la porte de Bagnolet,2021-01-01,33431.0
168,180 avenue d'Italie N-S,2021-01-01,22972.0
120,152 boulevard du Montparnasse,2021-01-01,35327.0
444,69 Boulevard Ornano N-S,2021-01-01,0.0
660,Face au 48 quai de la marne,2021-01-01,98494.0
816,Quai d'Orsay,2021-01-01,67169.0
48,105 rue La Fayette E-O,2021-01-01,53465.0
132,158 rue de Rivoli (Voie Bus),2021-01-01,0.0
180,2 avenue de la Porte de Bagnolet O-E,2021-01-01,0.0
144,16 avenue de la Porte des Ternes E-O,2021-01-01,8397.0
624,Face au 25 quai de l'Oise,2021-01-01,56959.0
156,18 quai de l'Hôtel de Ville,2021-01-01,31055.0
432,67 boulevard Voltaire SE-NO,2021-01-01,71635.0
192,20 Avenue de Clichy,2021-01-01,102757.0
696,Pont Charles De Gaulle,2021-01-01,36522.0
684,Face au 8 avenue de la porte de Charenton,2021-01-01,26016.0
672,Face au 70 quai de Bercy,2021-01-01,40027.0
612,Face au 16 avenue de la  Porte des Ternes O-E,2021-01-01,0.0
864,Totem 85 quai d'Austerlitz,2021-01-01,76540.0
648,Face au 40 quai D'Issy,2021-01-01,8635.0
664,Face au 48 quai de la marne,2021-02-01,100549.0
352,35 boulevard de Ménilmontant,2021-02-01,8695.0
16,10 boulevard Auguste Blanqui NE-SO,2021-02-01,16925.0
844,Totem 64 Rue de Rivoli,2021-02-01,164569.0
592,97 avenue Denfert Rochereau,2021-02-01,7713.0
76,129 rue Lecourbe SO-NE,2021-02-01,20865.0
280,27 quai de la Tournelle,2021-02-01,99490.0
124,152 boulevard du Montparnasse,2021-02-01,6675.0
628,Face au 25 quai de l'Oise,2021-02-01,55185.0
364,35 boulevard de Ménilmontant NO-SE,2021-02-01,57214.0
268,27 boulevard Diderot E-O,2021-02-01,26508.0
472,7 avenue de la Grande Armée NO-SE,2021-02-01,14298.0
640,Face au 4 avenue de la porte de Bagnolet,2021-02-01,30510.0
604,Face 104 rue d'Aubervilliers,2021-02-01,30732.0
28,100 rue La Fayette,2021-02-01,31643.0
544,77 boulevard Richard Lenoir N-S,2021-02-01,54968.0
328,30 rue Saint Jacques N-S (temporaire),2021-02-01,6767.0
652,Face au 40 quai D'Issy,2021-02-01,8666.0
520,72 rue de la Chapelle,2021-02-01,2986.0
532,74 Boulevard Ornano S-N,2021-02-01,38006.0
556,87 avenue de Flandre NE-SO,2021-02-01,37416.0
412,44 avenue des Champs Elysées SE-NO,2021-02-01,27977.0
148,16 avenue de la Porte des Ternes E-O,2021-02-01,7590.0
340,33 avenue des Champs Elysées NO-SE,2021-02-01,36622.0
88,132 rue Lecourbe NE-SO,2021-02-01,23016.0
304,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-02-01,1122.0
880,Totem Cours la Reine,2021-02-01,70331.0
568,89 boulevard de Magenta NO-SE,2021-02-01,82701.0
832,Quai des Tuileries,2021-02-01,0.0
892,Voie Georges Pompidou,2021-02-01,34601.0
316,30 rue Saint Jacques N-S,2021-02-01,0.0
292,28 boulevard Diderot,2021-02-01,23896.0
796,Pont du Garigliano,2021-02-01,20404.0
580,90 Rue De Sèvres,2021-02-01,51928.0
868,Totem 85 quai d'Austerlitz,2021-02-01,78303.0
160,18 quai de l'Hôtel de Ville,2021-02-01,38070.0
448,69 Boulevard Ornano N-S,2021-02-01,0.0
52,105 rue La Fayette E-O,2021-02-01,48529.0
784,Pont des Invalides S-N,2021-02-01,13252.0
184,2 avenue de la Porte de Bagnolet O-E,2021-02-01,0.0
748,Pont de la Concorde N-S,2021-02-01,41798.0
676,Face au 70 quai de Bercy,2021-02-01,37378.0
688,Face au 8 avenue de la porte de Charenton,2021-02-01,25620.0
400,39 quai François Mauriac,2021-02-01,54064.0
220,21 boulevard Saint Michel S-N,2021-02-01,80166.0
808,Pont du Garigliano NO-SE,2021-02-01,28569.0
736,Pont de Bercy,2021-02-01,35410.0
436,67 boulevard Voltaire SE-NO,2021-02-01,67668.0
232,243 boulevard Saint Germain NO-SE,2021-02-01,23730.0
856,Totem 73 boulevard de Sébastopol,2021-02-01,197448.0
724,Pont National SO-NE,2021-02-01,38.0
700,Pont Charles De Gaulle,2021-02-01,31691.0
196,20 Avenue de Clichy,2021-02-01,93052.0
484,72 avenue de Flandre SO-NE,2021-02-01,30806.0
208,21 boulevard Auguste Blanqui SO-NE,2021-02-01,12212.0
616,Face au 16 avenue de la  Porte des Ternes O-E,2021-02-01,0.0
112,147 avenue d'Italie S-N,2021-02-01,19946.0
712,Pont National  NE-SO,2021-02-01,35626.0
820,Quai d'Orsay,2021-02-01,96772.0
388,38 rue Turbigo,2021-02-01,83927.0
424,6 rue Julia Bartet,2021-02-01,48519.0
4,10 avenue de la Grande Armée SE-NO,2021-02-01,11459.0
760,Pont de la Concorde S-N,2021-02-01,36681.0
40,102 boulevard de Magenta SE-NO,2021-02-01,78556.0
256,26 boulevard de Ménilmontant SE-NO,2021-02-01,55446.0
64,106 avenue Denfert Rochereau NE-SO,2021-02-01,29566.0
100,135 avenue Daumesnil SE-NO,2021-02-01,33245.0
772,Pont des Invalides N-S,2021-02-01,10678.0
496,72 boulevard Richard Lenoir  S-N,2021-02-01,62272.0
376,36 quai de Grenelle,2021-02-01,66409.0
136,158 rue de Rivoli (Voie Bus),2021-02-01,0.0
244,254 rue de Vaugirard,2021-02-01,58628.0
172,180 avenue d'Italie N-S,2021-02-01,21090.0
508,72 boulevard Voltaire NO-SE,2021-02-01,70359.0
460,69 Boulevard Ornano N-S (temporaire),2021-02-01,5860.0
365,35 boulevard de Ménilmontant NO-SE,2021-03-01,93699.0
509,72 boulevard Voltaire NO-SE,2021-03-01,99462.0
881,Totem Cours la Reine,2021-03-01,106796.0
437,67 boulevard Voltaire SE-NO,2021-03-01,94339.0
149,16 avenue de la Porte des Ternes E-O,2021-03-01,10900.0
521,72 rue de la Chapelle,2021-03-01,4215.0
497,72 boulevard Richard Lenoir  S-N,2021-03-01,89232.0
41,102 boulevard de Magenta SE-NO,2021-03-01,106768.0
533,74 Boulevard Ornano S-N,2021-03-01,49472.0
869,Totem 85 quai d'Austerlitz,2021-03-01,106178.0
485,72 avenue de Flandre SO-NE,2021-03-01,41859.0
353,35 boulevard de Ménilmontant,2021-03-01,0.0
29,100 rue La Fayette,2021-03-01,41692.0
629,Face au 25 quai de l'Oise,2021-03-01,81517.0
809,Pont du Garigliano NO-SE,2021-03-01,41617.0
389,38 rue Turbigo,2021-03-01,115235.0
77,129 rue Lecourbe SO-NE,2021-03-01,30933.0
473,7 avenue de la Grande Armée NO-SE,2021-03-01,19584.0
377,36 quai de Grenelle,2021-03-01,89681.0
617,Face au 16 avenue de la  Porte des Ternes O-E,2021-03-01,0.0
833,Quai des Tuileries,2021-03-01,0.0
341,33 avenue des Champs Elysées NO-SE,2021-03-01,53141.0
65,106 avenue Denfert Rochereau NE-SO,2021-03-01,41400.0
401,39 quai François Mauriac,2021-03-01,77263.0
137,158 rue de Rivoli (Voie Bus),2021-03-01,0.0
113,147 avenue d'Italie S-N,2021-03-01,28414.0
797,Pont du Garigliano,2021-03-01,30866.0
821,Quai d'Orsay,2021-03-01,114404.0
893,Voie Georges Pompidou,2021-03-01,31823.0
257,26 boulevard de Ménilmontant SE-NO,2021-03-01,93612.0
773,Pont des Invalides N-S,2021-03-01,14565.0
101,135 avenue Daumesnil SE-NO,2021-03-01,47797.0
461,69 Boulevard Ornano N-S (temporaire),2021-03-01,40850.0
245,254 rue de Vaugirard,2021-03-01,88800.0
173,180 avenue d'Italie N-S,2021-03-01,29643.0
761,Pont de la Concorde S-N,2021-03-01,52017.0
5,10 avenue de la Grande Armée SE-NO,2021-03-01,14335.0
233,243 boulevard Saint Germain NO-SE,2021-03-01,33567.0
749,Pont de la Concorde N-S,2021-03-01,61370.0
689,Face au 8 avenue de la porte de Charenton,2021-03-01,36011.0
221,21 boulevard Saint Michel S-N,2021-03-01,112144.0
185,2 avenue de la Porte de Bagnolet O-E,2021-03-01,0.0
737,Pont de Bercy,2021-03-01,52309.0
857,Totem 73 boulevard de Sébastopol,2021-03-01,274190.0
425,6 rue Julia Bartet,2021-03-01,73256.0
725,Pont National SO-NE,2021-03-01,43.0
701,Pont Charles De Gaulle,2021-03-01,46190.0
209,21 boulevard Auguste Blanqui SO-NE,2021-03-01,18341.0
197,20 Avenue de Clichy,2021-03-01,109814.0
713,Pont National  NE-SO,2021-03-01,52725.0
677,Face au 70 quai de Bercy,2021-03-01,60650.0
605,Face 104 rue d'Aubervilliers,2021-03-01,42533.0
785,Pont des Invalides S-N,2021-03-01,18461.0
269,27 boulevard Diderot E-O,2021-03-01,39573.0
641,Face au 4 avenue de la porte de Bagnolet,2021-03-01,45384.0
545,77 boulevard Richard Lenoir N-S,2021-03-01,78773.0
317,30 rue Saint Jacques N-S,2021-03-01,0.0
449,69 Boulevard Ornano N-S,2021-03-01,0.0
557,87 avenue de Flandre NE-SO,2021-03-01,51190.0
305,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-03-01,1586.0
653,Face au 40 quai D'Issy,2021-03-01,13820.0
569,89 boulevard de Magenta NO-SE,2021-03-01,112783.0
89,132 rue Lecourbe NE-SO,2021-03-01,32285.0
413,44 avenue des Champs Elysées SE-NO,2021-03-01,39541.0
329,30 rue Saint Jacques N-S (temporaire),2021-03-01,10258.0
293,28 boulevard Diderot,2021-03-01,33854.0
17,10 boulevard Auguste Blanqui NE-SO,2021-03-01,25312.0
161,18 quai de l'Hôtel de Ville,2021-03-01,42496.0
581,90 Rue De Sèvres,2021-03-01,77321.0
281,27 quai de la Tournelle,2021-03-01,129783.0
665,Face au 48 quai de la marne,2021-03-01,149071.0
125,152 boulevard du Montparnasse,2021-03-01,58286.0
593,97 avenue Denfert Rochereau,2021-03-01,11210.0
845,Totem 64 Rue de Rivoli,2021-03-01,206543.0
53,105 rue La Fayette E-O,2021-03-01,63844.0
882,Totem Cours la Reine,2021-04-01,100311.0
822,Quai d'Orsay,2021-04-01,118349.0
402,39 quai François Mauriac,2021-04-01,75431.0
426,6 rue Julia Bartet,2021-04-01,71491.0
414,44 avenue des Champs Elysées SE-NO,2021-04-01,38050.0
270,27 boulevard Diderot E-O,2021-04-01,35693.0
66,106 avenue Denfert Rochereau NE-SO,2021-04-01,37365.0
138,158 rue de Rivoli (Voie Bus),2021-04-01,0.0
870,Totem 85 quai d'Austerlitz,2021-04-01,102637.0
150,16 avenue de la Porte des Ternes E-O,2021-04-01,9550.0
126,152 boulevard du Montparnasse,2021-04-01,52080.0
162,18 quai de l'Hôtel de Ville,2021-04-01,39280.0
174,180 avenue d'Italie N-S,2021-04-01,27401.0
186,2 avenue de la Porte de Bagnolet O-E,2021-04-01,0.0
114,147 avenue d'Italie S-N,2021-04-01,28198.0
198,20 Avenue de Clichy,2021-04-01,29687.0
858,Totem 73 boulevard de Sébastopol,2021-04-01,255723.0
210,21 boulevard Auguste Blanqui SO-NE,2021-04-01,17282.0
222,21 boulevard Saint Michel S-N,2021-04-01,100234.0
234,243 boulevard Saint Germain NO-SE,2021-04-01,29433.0
390,38 rue Turbigo,2021-04-01,109130.0
102,135 avenue Daumesnil SE-NO,2021-04-01,47724.0
258,26 boulevard de Ménilmontant SE-NO,2021-04-01,90886.0
846,Totem 64 Rue de Rivoli,2021-04-01,183126.0
282,27 quai de la Tournelle,2021-04-01,125818.0
294,28 boulevard Diderot,2021-04-01,32594.0
90,132 rue Lecourbe NE-SO,2021-04-01,29526.0
306,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-04-01,1589.0
318,30 rue Saint Jacques N-S,2021-04-01,0.0
330,30 rue Saint Jacques N-S (temporaire),2021-04-01,8992.0
834,Quai des Tuileries,2021-04-01,0.0
342,33 avenue des Champs Elysées NO-SE,2021-04-01,49294.0
78,129 rue Lecourbe SO-NE,2021-04-01,27390.0
354,35 boulevard de Ménilmontant,2021-04-01,0.0
378,36 quai de Grenelle,2021-04-01,87439.0
246,254 rue de Vaugirard,2021-04-01,86984.0
438,67 boulevard Voltaire SE-NO,2021-04-01,86622.0
366,35 boulevard de Ménilmontant NO-SE,2021-04-01,90709.0
810,Pont du Garigliano NO-SE,2021-04-01,42031.0
798,Pont du Garigliano,2021-04-01,30013.0
690,Face au 8 avenue de la porte de Charenton,2021-04-01,36379.0
30,100 rue La Fayette,2021-04-01,38412.0
6,10 avenue de la Grande Armée SE-NO,2021-04-01,13607.0
534,74 Boulevard Ornano S-N,2021-04-01,15440.0
654,Face au 40 quai D'Issy,2021-04-01,12985.0
762,Pont de la Concorde S-N,2021-04-01,47119.0
474,7 avenue de la Grande Armée NO-SE,2021-04-01,17738.0
558,87 avenue de Flandre NE-SO,2021-04-01,48549.0
498,72 boulevard Richard Lenoir  S-N,2021-04-01,87305.0
894,Voie Georges Pompidou,2021-04-01,71717.0
738,Pont de Bercy,2021-04-01,50393.0
666,Face au 48 quai de la marne,2021-04-01,151478.0
750,Pont de la Concorde N-S,2021-04-01,56375.0
42,102 boulevard de Magenta SE-NO,2021-04-01,100624.0
546,77 boulevard Richard Lenoir N-S,2021-04-01,76871.0
486,72 avenue de Flandre SO-NE,2021-04-01,39157.0
642,Face au 4 avenue de la porte de Bagnolet,2021-04-01,42676.0
570,89 boulevard de Magenta NO-SE,2021-04-01,104237.0
18,10 boulevard Auguste Blanqui NE-SO,2021-04-01,23626.0
522,72 rue de la Chapelle,2021-04-01,3820.0
606,Face 104 rue d'Aubervilliers,2021-04-01,39877.0
54,105 rue La Fayette E-O,2021-04-01,57282.0
786,Pont des Invalides S-N,2021-04-01,16585.0
450,69 Boulevard Ornano N-S,2021-04-01,0.0
594,97 avenue Denfert Rochereau,2021-04-01,15686.0
618,Face au 16 avenue de la  Porte des Ternes O-E,2021-04-01,0.0
714,Pont National  NE-SO,2021-04-01,53671.0
702,Pont Charles De Gaulle,2021-04-01,40350.0
630,Face au 25 quai de l'Oise,2021-04-01,79123.0
678,Face au 70 quai de Bercy,2021-04-01,62608.0
510,72 boulevard Voltaire NO-SE,2021-04-01,92197.0
582,90 Rue De Sèvres,2021-04-01,62272.0
726,Pont National SO-NE,2021-04-01,47.0
462,69 Boulevard Ornano N-S (temporaire),2021-04-01,25724.0
774,Pont des Invalides N-S,2021-04-01,12484.0
79,129 rue Lecourbe SO-NE,2021-05-01,29946.0
31,100 rue La Fayette,2021-05-01,41133.0
727,Pont National SO-NE,2021-05-01,43.0
535,74 Boulevard Ornano S-N,2021-05-01,5560.0
799,Pont du Garigliano,2021-05-01,30006.0
331,30 rue Saint Jacques N-S (temporaire),2021-05-01,10622.0
715,Pont National  NE-SO,2021-05-01,50398.0
835,Quai des Tuileries,2021-05-01,44757.0
211,21 boulevard Auguste Blanqui SO-NE,2021-05-01,18555.0
523,72 rue de la Chapelle,2021-05-01,5057.0
343,33 avenue des Champs Elysées NO-SE,2021-05-01,51727.0
583,90 Rue De Sèvres,2021-05-01,70193.0
547,77 boulevard Richard Lenoir N-S,2021-05-01,80474.0
787,Pont des Invalides S-N,2021-05-01,18651.0
607,Face 104 rue d'Aubervilliers,2021-05-01,44825.0
283,27 quai de la Tournelle,2021-05-01,132974.0
259,26 boulevard de Ménilmontant SE-NO,2021-05-01,87275.0
847,Totem 64 Rue de Rivoli,2021-05-01,206284.0
91,132 rue Lecourbe NE-SO,2021-05-01,32001.0
775,Pont des Invalides N-S,2021-05-01,14306.0
295,28 boulevard Diderot,2021-05-01,32922.0
7,10 avenue de la Grande Armée SE-NO,2021-05-01,15055.0
571,89 boulevard de Magenta NO-SE,2021-05-01,114325.0
19,10 boulevard Auguste Blanqui NE-SO,2021-05-01,25567.0
247,254 rue de Vaugirard,2021-05-01,95955.0
307,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-05-01,1686.0
559,87 avenue de Flandre NE-SO,2021-05-01,52095.0
763,Pont de la Concorde S-N,2021-05-01,50143.0
103,135 avenue Daumesnil SE-NO,2021-05-01,45684.0
235,243 boulevard Saint Germain NO-SE,2021-05-01,32700.0
895,Voie Georges Pompidou,2021-05-01,70934.0
319,30 rue Saint Jacques N-S,2021-05-01,0.0
751,Pont de la Concorde N-S,2021-05-01,58842.0
223,21 boulevard Saint Michel S-N,2021-05-01,113336.0
739,Pont de Bercy,2021-05-01,49740.0
355,35 boulevard de Ménilmontant,2021-05-01,0.0
859,Totem 73 boulevard de Sébastopol,2021-05-01,284672.0
199,20 Avenue de Clichy,2021-05-01,1378.0
667,Face au 48 quai de la marne,2021-05-01,152644.0
163,18 quai de l'Hôtel de Ville,2021-05-01,42232.0
475,7 avenue de la Grande Armée NO-SE,2021-05-01,19498.0
595,97 avenue Denfert Rochereau,2021-05-01,20269.0
823,Quai d'Orsay,2021-05-01,123086.0
403,39 quai François Mauriac,2021-05-01,77073.0
655,Face au 40 quai D'Issy,2021-05-01,10361.0
811,Pont du Garigliano NO-SE,2021-05-01,41870.0
643,Face au 4 avenue de la porte de Bagnolet,2021-05-01,46042.0
151,16 avenue de la Porte des Ternes E-O,2021-05-01,10329.0
391,38 rue Turbigo,2021-05-01,122060.0
415,44 avenue des Champs Elysées SE-NO,2021-05-01,38918.0
883,Totem Cours la Reine,2021-05-01,110675.0
127,152 boulevard du Montparnasse,2021-05-01,57459.0
631,Face au 25 quai de l'Oise,2021-05-01,84940.0
427,6 rue Julia Bartet,2021-05-01,69632.0
139,158 rue de Rivoli (Voie Bus),2021-05-01,0.0
619,Face au 16 avenue de la  Porte des Ternes O-E,2021-05-01,0.0
55,105 rue La Fayette E-O,2021-05-01,68153.0
451,69 Boulevard Ornano N-S,2021-05-01,0.0
871,Totem 85 quai d'Austerlitz,2021-05-01,108126.0
439,67 boulevard Voltaire SE-NO,2021-05-01,91114.0
463,69 Boulevard Ornano N-S (temporaire),2021-05-01,34387.0
43,102 boulevard de Magenta SE-NO,2021-05-01,112350.0
271,27 boulevard Diderot E-O,2021-05-01,38839.0
679,Face au 70 quai de Bercy,2021-05-01,59612.0
487,72 avenue de Flandre SO-NE,2021-05-01,42976.0
691,Face au 8 avenue de la porte de Charenton,2021-05-01,32857.0
367,35 boulevard de Ménilmontant NO-SE,2021-05-01,96245.0
703,Pont Charles De Gaulle,2021-05-01,44803.0
67,106 avenue Denfert Rochereau NE-SO,2021-05-01,41158.0
175,180 avenue d'Italie N-S,2021-05-01,28335.0
511,72 boulevard Voltaire NO-SE,2021-05-01,97728.0
379,36 quai de Grenelle,2021-05-01,87947.0
115,147 avenue d'Italie S-N,2021-05-01,28487.0
187,2 avenue de la Porte de Bagnolet O-E,2021-05-01,0.0
499,72 boulevard Richard Lenoir  S-N,2021-05-01,91773.0
848,Totem 64 Rue de Rivoli,2021-06-01,291943.0
128,152 boulevard du Montparnasse,2021-06-01,73614.0
776,Pont des Invalides N-S,2021-06-01,19932.0
188,2 avenue de la Porte de Bagnolet O-E,2021-06-01,0.0
8,10 avenue de la Grande Armée SE-NO,2021-06-01,20146.0
716,Pont National  NE-SO,2021-06-01,61756.0
620,Face au 16 avenue de la  Porte des Ternes O-E,2021-06-01,0.0
260,26 boulevard de Ménilmontant SE-NO,2021-06-01,115711.0
692,Face au 8 avenue de la porte de Charenton,2021-06-01,41210.0
704,Pont Charles De Gaulle,2021-06-01,61197.0
200,20 Avenue de Clichy,2021-06-01,0.0
596,97 avenue Denfert Rochereau,2021-06-01,34191.0
140,158 rue de Rivoli (Voie Bus),2021-06-01,0.0
212,21 boulevard Auguste Blanqui SO-NE,2021-06-01,24542.0
608,Face 104 rue d'Aubervilliers,2021-06-01,57828.0
248,254 rue de Vaugirard,2021-06-01,123168.0
740,Pont de Bercy,2021-06-01,65047.0
668,Face au 48 quai de la marne,2021-06-01,192004.0
224,21 boulevard Saint Michel S-N,2021-06-01,123391.0
680,Face au 70 quai de Bercy,2021-06-01,79259.0
164,18 quai de l'Hôtel de Ville,2021-06-01,60053.0
752,Pont de la Concorde N-S,2021-06-01,80100.0
656,Face au 40 quai D'Issy,2021-06-01,11952.0
728,Pont National SO-NE,2021-06-01,33.0
104,135 avenue Daumesnil SE-NO,2021-06-01,57920.0
176,180 avenue d'Italie N-S,2021-06-01,36021.0
116,147 avenue d'Italie S-N,2021-06-01,36219.0
860,Totem 73 boulevard de Sébastopol,2021-06-01,393929.0
644,Face au 4 avenue de la porte de Bagnolet,2021-06-01,55474.0
872,Totem 85 quai d'Austerlitz,2021-06-01,148385.0
764,Pont de la Concorde S-N,2021-06-01,68887.0
152,16 avenue de la Porte des Ternes E-O,2021-06-01,6011.0
896,Voie Georges Pompidou,2021-06-01,96856.0
632,Face au 25 quai de l'Oise,2021-06-01,110020.0
236,243 boulevard Saint Germain NO-SE,2021-06-01,45244.0
440,67 boulevard Voltaire SE-NO,2021-06-01,120179.0
548,77 boulevard Richard Lenoir N-S,2021-06-01,104432.0
488,72 avenue de Flandre SO-NE,2021-06-01,53496.0
500,72 boulevard Richard Lenoir  S-N,2021-06-01,121293.0
560,87 avenue de Flandre NE-SO,2021-06-01,64429.0
308,3 avenue de la Porte D'Orléans (gare routière) S-N,2021-06-01,2109.0
32,100 rue La Fayette,2021-06-01,51589.0
524,72 rue de la Chapelle,2021-06-01,5760.0
44,102 boulevard de Magenta SE-NO,2021-06-01,145853.0
800,Pont du Garigliano,2021-06-01,38639.0
416,44 avenue des Champs Elysées SE-NO,2021-06-01,52141.0
404,39 quai François Mauriac,2021-06-01,106422.0
344,33 avenue des Champs Elysées NO-SE,2021-06-01,72670.0
824,Quai d'Orsay,2021-06-01,170860.0
320,30 rue Saint Jacques N-S,2021-06-01,0.0
536,74 Boulevard Ornano S-N,2021-06-01,6041.0
836,Quai des Tuileries,2021-06-01,116474.0
380,36 quai de Grenelle,2021-06-01,119438.0
392,38 rue Turbigo,2021-06-01,162457.0
80,129 rue Lecourbe SO-NE,2021-06-01,37141.0
476,7 avenue de la Grande Armée NO-SE,2021-06-01,26548.0
20,10 boulevard Auguste Blanqui NE-SO,2021-06-01,31399.0
464,69 Boulevard Ornano N-S (temporaire),2021-06-01,30957.0
272,27 boulevard Diderot E-O,2021-06-01,48836.0
452,69 Boulevard Ornano N-S,2021-06-01,0.0
368,35 boulevard de Ménilmontant NO-SE,2021-06-01,118954.0
56,105 rue La Fayette E-O,2021-06-01,90145.0
92,132 rue Lecourbe NE-SO,2021-06-01,39309.0
512,72 boulevard Voltaire NO-SE,2021-06-01,130299.0
428,6 rue Julia Bartet,2021-06-01,90425.0
584,90 Rue De Sèvres,2021-06-01,61140.0
884,Totem Cours la Reine,2021-06-01,150800.0
332,30 rue Saint Jacques N-S (temporaire),2021-06-01,15016.0
284,27 quai de la Tournelle,2021-06-01,180886.0
68,106 avenue Denfert Rochereau NE-SO,2021-06-01,52576.0
356,35 boulevard de Ménilmontant,2021-06-01,0.0
788,Pont des Invalides S-N,2021-06-01,24765.0
812,Pont du Garigliano NO-SE,2021-06-01,52701.0
572,89 boulevard de Magenta NO-SE,2021-06-01,146352.0
296,28 boulevard Diderot,2021-06-01,39481.0
681,Face au 70 quai de Bercy,2021-07-01,62856.0
69,106 avenue Denfert Rochereau NE-SO,2021-07-01,42879.0
